nohup: ignoring input
Running on: [RocmDevice(id=0)]
N_RUNS = 5
RCPM_GAMMA = 1.0
LANDMARK_METHOD = fps (candidates=4096)
Manifolds: S2, T2

======================================================================
DEFAULT CONFIGURATION PARAMETERS (from src/base.py)
======================================================================

[ModelConfig]
  network_type:   mlp
  hidden_dims:    (128, 128)
  n_landmarks:    128
  use_layernorm:  True
  last_scale:     0.01
  activation:     silu
  leaky_slope:    0.01
  softplus_beta:  1
  max_dist:       3.14159

[SolverConfig]
  inner_steps:      2500
  inner_lr:         0.05
  grad_clip:        None
  lr_decay:         False
  tolerance:        1e-06
  min_steps:        1000
  momentum:         0.0
  logsumexp_init:   True
  logsumexp_gamma:  0.1
  use_adam:         True
  adam_beta1:       0.9
  adam_beta2:       0.999

[TrainingConfig]
  n_steps:        1000
  batch_size:     256
  learning_rate:  0.001
  lr_decay:       False
  lr_decay_alpha: 0.05
  log_every:      1
  eval_every:     None
  eval_size:      1024
  seed:           12345

======================================================================


======================================================================
MANIFOLD: S2
======================================================================

[Ours] Running 5 independent training runs...

  --- Run 1/5 (seed=12345) ---
/home/sjbhatt/anaconda3/envs/rcpms-jax/lib/python3.10/site-packages/jax/_src/ops/scatter.py:92: FutureWarning: scatter inputs have incompatible types: cannot safely cast value from dtype=int64 to dtype=int32 with jax_numpy_dtype_promotion='standard'. In future JAX releases this will result in an error.
  warnings.warn(
/home/sjbhatt/anaconda3/envs/rcpms-jax/lib/python3.10/site-packages/jax/_src/ops/scatter.py:92: FutureWarning: scatter inputs have incompatible types: cannot safely cast value from dtype=int64 to dtype=int32 with jax_numpy_dtype_promotion='standard'. In future JAX releases this will result in an error.
  warnings.warn(
[     1] loss=-0.0854 | res=6.82e-05 | grad=6.99e+00 | 9.3s
[     2] loss=-0.2283 | res=1.59e-04 | grad=6.06e+00 | 1.0s
[     3] loss=-0.3280 | res=1.51e-09 | grad=4.87e+00 | 1.0s
[     4] loss=-0.4633 | res=7.35e-05 | grad=5.05e+00 | 0.9s
[     5] loss=-0.5356 | res=1.50e-04 | grad=4.24e+00 | 1.0s
[     6] loss=-0.6359 | res=1.06e-04 | grad=3.67e+00 | 1.0s
[     7] loss=-0.7429 | res=8.36e-04 | grad=3.40e+00 | 1.0s
[     8] loss=-0.7098 | res=1.77e-04 | grad=1.54e+00 | 1.0s
[     9] loss=-0.7684 | res=1.11e-08 | grad=1.12e+00 | 1.0s
[    10] loss=-0.7491 | res=8.33e-09 | grad=4.61e-01 | 1.0s
[    11] loss=-0.8744 | res=5.69e-09 | grad=4.32e-01 | 1.0s
[    12] loss=-0.7403 | res=5.73e-09 | grad=6.88e-01 | 1.0s
[    13] loss=-0.8391 | res=8.31e-05 | grad=8.90e-01 | 1.0s
[    14] loss=-0.8267 | res=1.29e-08 | grad=1.21e+00 | 1.0s
[    15] loss=-0.8372 | res=1.76e-04 | grad=1.21e+00 | 0.9s
[    16] loss=-0.8796 | res=6.99e-09 | grad=9.62e-01 | 1.0s
[    17] loss=-0.7718 | res=9.42e-09 | grad=1.06e+00 | 1.0s
[    18] loss=-0.8300 | res=2.89e-09 | grad=1.40e+00 | 1.0s
[    19] loss=-0.8692 | res=1.24e-12 | grad=9.90e-01 | 1.0s
[    20] loss=-0.7842 | res=1.50e-08 | grad=8.73e-01 | 1.0s
[    21] loss=-0.7670 | res=1.06e-08 | grad=1.11e+00 | 1.0s
[    22] loss=-0.9329 | res=2.57e-04 | grad=3.72e-01 | 1.0s
[    23] loss=-0.7971 | res=1.09e-08 | grad=9.25e-01 | 1.0s
[    24] loss=-0.8345 | res=5.47e-09 | grad=5.12e-01 | 1.0s
[    25] loss=-0.7266 | res=5.95e-09 | grad=6.95e-01 | 1.0s
[    26] loss=-0.7595 | res=1.19e-04 | grad=2.93e-01 | 1.0s
[    27] loss=-0.7327 | res=1.16e-04 | grad=4.72e-01 | 1.0s
[    28] loss=-0.6825 | res=5.61e-05 | grad=5.03e-01 | 1.0s
[    29] loss=-0.7501 | res=5.72e-09 | grad=3.95e-01 | 1.0s
[    30] loss=-0.8139 | res=2.81e-04 | grad=7.69e-01 | 1.0s
[    31] loss=-0.8789 | res=1.81e-04 | grad=1.05e+00 | 0.9s
[    32] loss=-0.7935 | res=4.28e-04 | grad=9.82e-01 | 1.0s
[    33] loss=-0.8814 | res=1.27e-04 | grad=9.43e-01 | 1.0s
[    34] loss=-0.7298 | res=8.78e-09 | grad=3.90e-01 | 1.0s
[    35] loss=-0.8721 | res=4.12e-05 | grad=4.47e-01 | 1.0s
[    36] loss=-0.9094 | res=5.41e-05 | grad=1.01e+00 | 1.0s
[    37] loss=-0.7017 | res=3.00e-09 | grad=1.00e+00 | 1.0s
[    38] loss=-0.8218 | res=6.42e-09 | grad=5.69e-01 | 1.0s
[    39] loss=-0.7888 | res=7.14e-09 | grad=4.84e-01 | 1.0s
[    40] loss=-0.9070 | res=5.43e-05 | grad=3.61e-01 | 0.9s
[    41] loss=-0.8763 | res=1.19e-08 | grad=3.48e-01 | 0.9s
[    42] loss=-0.9233 | res=6.91e-09 | grad=3.14e-01 | 1.0s
[    43] loss=-0.7778 | res=9.20e-09 | grad=7.10e-01 | 1.0s
[    44] loss=-0.7164 | res=1.37e-04 | grad=9.61e-01 | 0.9s
[    45] loss=-0.8525 | res=3.62e-09 | grad=3.86e-01 | 1.0s
[    46] loss=-0.7371 | res=4.20e-05 | grad=9.62e-01 | 0.9s
[    47] loss=-0.8702 | res=2.43e-09 | grad=2.44e-01 | 1.0s
[    48] loss=-0.7610 | res=6.52e-12 | grad=6.35e-01 | 1.0s
[    49] loss=-0.8764 | res=7.38e-05 | grad=3.82e-01 | 0.9s
[    50] loss=-0.7000 | res=1.96e-04 | grad=7.30e-01 | 1.0s
[    51] loss=-0.7855 | res=1.19e-08 | grad=8.49e-01 | 0.9s
[    52] loss=-0.8538 | res=4.70e-05 | grad=7.27e-01 | 1.0s
[    53] loss=-0.9079 | res=9.03e-05 | grad=8.73e-01 | 0.9s
[    54] loss=-0.9183 | res=1.67e-09 | grad=5.63e-01 | 1.0s
[    55] loss=-0.8454 | res=7.07e-09 | grad=1.98e-01 | 0.9s
[    56] loss=-0.7839 | res=1.00e-04 | grad=5.89e-01 | 0.9s
[    57] loss=-0.8139 | res=3.96e-04 | grad=3.09e-01 | 1.0s
[    58] loss=-0.8797 | res=3.32e-12 | grad=6.13e-01 | 1.0s
[    59] loss=-0.8084 | res=5.51e-04 | grad=3.67e-01 | 1.0s
[    60] loss=-0.8729 | res=8.83e-09 | grad=6.01e-01 | 1.0s
[    61] loss=-0.8340 | res=2.16e-04 | grad=2.90e-01 | 1.0s
[    62] loss=-0.8094 | res=3.07e-09 | grad=3.69e-01 | 1.0s
[    63] loss=-0.7938 | res=1.20e-08 | grad=5.18e-01 | 0.9s
[    64] loss=-0.7849 | res=3.73e-09 | grad=3.24e-01 | 1.0s
[    65] loss=-0.7996 | res=1.41e-08 | grad=3.84e-01 | 1.0s
[    66] loss=-0.8701 | res=4.78e-09 | grad=5.34e-01 | 1.0s
[    67] loss=-0.8527 | res=1.25e-04 | grad=5.69e-01 | 1.0s
[    68] loss=-0.7465 | res=4.02e-04 | grad=7.08e-01 | 1.0s
[    69] loss=-0.9716 | res=5.46e-09 | grad=4.28e-01 | 1.0s
[    70] loss=-0.7671 | res=1.17e-04 | grad=3.16e-01 | 1.0s
[    71] loss=-0.8985 | res=1.80e-04 | grad=3.78e-01 | 1.0s
[    72] loss=-0.7538 | res=6.36e-09 | grad=4.22e-01 | 1.0s
[    73] loss=-0.8328 | res=7.02e-09 | grad=2.70e-01 | 1.0s
[    74] loss=-0.8844 | res=9.50e-05 | grad=2.02e-01 | 1.0s
[    75] loss=-0.7604 | res=2.21e-04 | grad=3.52e-01 | 1.0s
[    76] loss=-0.8625 | res=8.90e-09 | grad=1.65e-01 | 1.0s
[    77] loss=-0.8961 | res=4.69e-05 | grad=6.72e-01 | 1.0s
[    78] loss=-0.8223 | res=9.12e-05 | grad=4.10e-01 | 1.0s
[    79] loss=-0.8199 | res=2.60e-05 | grad=2.39e-01 | 1.0s
[    80] loss=-0.8254 | res=3.25e-05 | grad=7.10e-01 | 0.9s
[    81] loss=-0.7200 | res=7.35e-09 | grad=6.19e-01 | 1.0s
[    82] loss=-0.7124 | res=1.42e-04 | grad=7.09e-01 | 1.0s
[    83] loss=-0.8058 | res=6.00e-05 | grad=7.42e-01 | 1.0s
[    84] loss=-0.8857 | res=2.99e-04 | grad=6.97e-01 | 1.0s
[    85] loss=-0.8130 | res=4.01e-04 | grad=4.77e-01 | 1.0s
[    86] loss=-0.7501 | res=8.93e-05 | grad=3.82e-01 | 0.9s
[    87] loss=-0.7823 | res=1.91e-04 | grad=4.13e-01 | 1.0s
[    88] loss=-0.7503 | res=5.68e-09 | grad=3.80e-01 | 1.0s
[    89] loss=-0.8060 | res=1.01e-04 | grad=3.89e-01 | 0.9s
[    90] loss=-0.7843 | res=1.02e-08 | grad=3.36e-01 | 1.0s
[    91] loss=-0.8506 | res=1.00e-04 | grad=5.64e-01 | 1.0s
